1,0001
2,0004
3,0005
4,0005
5,0006
6,0006
7,0006
8,0007
9,0007
10,0007
11,0008
12,0008
13,0009
14,0009
15,0010
16,0010
17,0011
18,0011
19,0011
20,0012
21,0012
22,0013
23,0014
24,0014
25,0015
26,0016
27,0016
28,0018
29,0020
30,0021
31,0022
32,0025
33,0026
34,0028
35,0029
36,0030
37,0031
38,0031
39,0033
40,0034
41,0035
42,0036
43,0038
44,0039
45,0040
46,0040
47,0041
48,0042
49,0043
50,0046
51,0050
52,0050
53,0051
54,0051
55,0051
56,0051
57,0051
58,0052
59,0052
60,0052
61,0052
62,0052
63,0053
64,0053
65,0053
66,0053
67,0053
68,0053
69,0053
70,0054
71,0054
72,0054
73,0054
74,0054
75,0054
76,0054
77,0055
78,0055
79,0055
80,0055
81,0055
82,0056
83,0056
84,0056
85,0056
86,0056
87,0056
88,0057
89,0057
90,0057
91,0061
92,0063
93,0066
94,0067
95,0069
96,0071
97,0073
98,0074
99,0076
100,0078
101,0080
102,0082
103,0083
104,0085
105,0085
106,0085
107,0086
108,0086
109,0087
110,0087
111,0087
112,0088
113,0088
114,0089
115,0089
116,0090
117,0090
118,0091
119,0091
120,0092
121,0092
122,0093
123,0094
124,0094
125,0095
126,0096
127,0098
128,0098
129,0099
130,0100
131,0101
132,0102
133,0103
134,0104
135,0105
136,0107
137,0108
138,0110
139,0112
140,0113
141,0114
142,0114
143,0115
144,0117
145,0117
146,0119
147,0120
148,0120
149,0120
150,0122
151,0123
152,0124
153,0124
154,0125
155,0126
156,0126
157,0127
158,0127
159,0128
160,0128
161,0128
162,0129
163,0129
164,0130
165,0130
166,0131
167,0131
168,0133
169,0133
170,0135
171,0136
172,0136
173,0137
174,0138
175,0139
176,0140
177,0141
178,0142
179,0142
180,0143
181,0144
182,0146
183,0150
184,0151
185,0152
186,0153
187,0154
188,0155
189,0155
190,0156
191,0156
192,0157
193,0158
194,0158
195,0159
196,0159
197,0160
198,0160
199,0162
200,0162
201,0163
202,0164
203,0166
204,0170
205,0171
206,0171
207,0173
208,0174
209,0175
210,0175
211,0176
212,0176
213,0176
214,0177
215,0177
216,0177
217,0177
218,0178
219,0178
220,0178
221,0178
222,0179
223,0179
224,0180
225,0181
226,0181
227,0182
228,0182
229,0183
230,0184
231,0185
232,0186
233,0187
234,0187
235,0188
236,0189
237,0189
238,0190
239,0192
240,0192
241,0193
242,0193
243,0194
244,0195
245,0195
246,0196
247,0197
248,0198
249,0198
250,0199
251,0199
252,0200
253,0200
254,0200
255,0200
256,0203
257,0203
258,0204
259,0204
260,0205
261,0206
262,0207
263,0207
264,0208
265,0209
266,0210
267,0212
268,0213
269,0215
270,0218
271,0218
272,0219
273,0221
274,0221
275,0223
276,0223
277,0224
278,0224
279,0226
280,0226
281,0227
282,0227
283,0227
284,0228
285,0228
286,0228
287,0230
288,0230
289,0230
290,0231
291,0232
292,0232
293,0233
294,0234
295,0234
296,0234
297,0235
298,0236
299,0237
300,0238
301,0240
302,0241
303,0241
304,0242
305,0243
306,0243
307,0243
308,0244
309,0245
310,0246
311,0246
312,0247
313,0249
314,0250
315,0250
316,0251
317,0251
318,0252
319,0253
320,0254
321,0255
322,0256
323,0256
324,0257
325,0257
326,0260
327,0261
328,0262
329,0263
330,0264
331,0265
332,0266
333,0267
334,0268
335,0269
336,0270
337,0272
338,0273
339,0273
340,0275
341,0276
342,0276
343,0277
344,0279
345,0279
346,0280
347,0281
348,0282
349,0283
350,0283
351,0284
352,0284
353,0285
354,0285
355,0286
356,0287
357,0288
358,0289
359,0289
360,0290
361,0291
362,0292
363,0293
364,0294
365,0295
366,0295
367,0296
368,0296
369,0297
370,0298
371,0299
372,0300
373,0301
374,0302
375,0303
376,0304
377,0305
378,0306
379,0307
380,0307
381,0308
382,0309
383,0309
384,0310
385,0312
