1,0001
2,0001
4,0002
5,0003
7,0003
18,0004
19,0005
23,0005
24,0006
29,0006
30,0007
33,0008
36,0009
40,0009
41,0010
42,0010
43,0011
44,0011
45,0011
46,0012
47,0012
48,0012
49,0013
50,0013
53,0014
54,0014
55,0015
56,0015
58,0016
59,0017
62,0018
66,0018
68,0019
69,0019
71,0020
72,0020
73,0020
74,0021
75,0021
78,0022
81,0023
88,0023
89,0024
90,0024
91,0025
109,0025
110,0027
111,0027
112,0027
113,0027
114,0028
116,0028
119,0028
120,0029
121,0029
122,0030
130,0030
131,0031
132,0032
133,0032
134,0033
135,0034
136,0034
137,0035
138,0036
139,0037
140,0037
144,0038
145,0039
154,0039
155,0040
156,0040
160,0041
163,0041
166,0042
168,0043
170,0044
171,0045
172,0045
183,0046
178,0046
184,0047
185,0047
186,0050
187,0051
188,0051
190,0052
192,0053
198,0053
199,0055
201,0055
202,0057
203,0058
204,0060
205,0062
260,0063
207,0063
208,0064
209,0065
210,0066
212,0066
214,0067
215,0068
216,0068
217,0069
218,0070
219,0070
220,0071
222,0071
224,0072
234,0073
236,0073
239,0074
239,0075
240,0076
241,0078
243,0079
247,0080
248,0082
249,0084
250,0084
251,0084
252,0085
254,0086
255,0086
256,0087
257,0087
258,0088
260,0089
261,0090
262,0091
265,0091
266,0092
267,0092
268,0093
269,0094
270,0095
271,0095
277,0096
278,0097
279,0097
280,0097
284,0098
286,0098
293,0100
295,0100
297,0101
298,0102
300,0103
304,0104
305,0104
307,0105
309,0105
310,0105
311,0106
317,0106
323,0107
234,0108
325,0109
326,0109
327,0109
328,0110
330,0110
331,0110
334,0111
335,0112
336,0113
343,0114
344,0115
345,0116
346,0116
349,0117
350,0117
352,0118
353,0119
359,0120
360,0120
361,0121
374,0122
375,0122
376,0123
377,0123
378,0124
381,0125
382,0125
383,0126
387,0127
388,0127
389,0128
390,0128
391,0129
395,0130
397,0130
398,0134
399,0134
400,0135
403,0135
404,0135
406,0136
412,0137
413,0138
420,0139
426,0140
427,0140
428,0143
429,0144
430,0144
431,0144
432,0145
433,0146
437,0147
438,0148
439,0149
440,0150
441,0150
442,0150
443,0152
444,0153
445,0154
456,0154
447,0155
448,0156
449,0157
454,0158
456,0158
457,0159
458,0160
459,0161
460,0161
463,0162
464,0162
465,0163
467,0164
468,0164
470,0165
471,0166
473,0166
473,0167
474,0167
479,0168
481,0170
482,0171
485,0172
488,0172
