843,0001
844,0002
845,0003
846,0003
847,0004
848,0004
849,0005
850,0005
851,0006
852,0008
853,0008
854,0008
855,0008
856,0008
857,0008
858,0010
859,0010
860,0011
861,0011
862,0011
863,0011
864,0013
865,0013
866,0013
867,0013
868,0014
869,0014
870,0016
871,0016
872,0016
873,0016
874,0016
875,0016
876,0017
877,0017
878,0019
879,0019
880,0020
881,0020
882,0022
883,0022
884,0024
885,0024
886,0025
887,0025
888,0025
889,0025
890,0027
891,0027
892,0028
893,0028
894,0029
895,0029
896,0029
897,0030
898,0031
899,0032
900,0032
901,0038
902,0039
903,0039
904,0039
905,0039
906,0040
907,0040
908,0040
909,0041
910,0041
911,0041
912,0042
913,0042
914,0044
915,0045
916,0045
917,0046
918,0046
919,0046
920,0046
921,0047
922,0047
923,0047
924,0048
925,0048
926,0048
927,0049
928,0049
929,0049
930,0049
931,0050
932,0050
933,0050
934,0050
935,0050
936,0050
937,0051
938,0051
939,0051
940,0051
941,0051
942,0051
943,0051
944,0051
945,0052
946,0052
947,0052
948,0052
949,0052
950,0052
951,0053
952,0053
953,0053
954,0053
955,0053
956,0055
957,0055
958,0056
959,0056
960,0057
961,0057
962,0062
963,0062
968,0062
965,0063
966,0066
967,0066
968,0066
969,0066
970,0066
971,0067
972,0067
973,0067
974,0067
975,0070
976,0071
977,0071
978,0071
979,0071
980,0072
981,0072
982,0072
983,0073
984,0073
985,0074
986,0074
987,0075
988,0076
989,0076
990,0076
991,0077
992,0077
993,0078
994,0078
995,0078
996,0078
997,0078
998,0079
999,0079
1000,0079
1001,0079
1002,0079
1003,0080
1004,0080
1005,0080
1006,0080
1007,0080
1008,0081
1009,0081
1010,0081
1011,0081
1012,0082
1013,0082
1014,0082
1015,0082
1016,0083
1017,0083
1018,0083
1019,0083
1020,0083
1021,0084
1022,0084
1023,0086
1024,0086
1025,0086
1026,0086
1027,0087
1028,0087
1029,0087
1030,0088
1031,0088
1032,0089
1033,0089
1034,0089
1035,0089
1036,0090
1037,0090
1038,0091
1039,0091
1040,0092
1041,0092
1042,0092
1043,0092
1044,0093
1045,0093
1046,0093
1047,0094
1048,0094
1089,0094
1050,0095
1051,0095
1052,0096
1053,0096
1054,0096
1055,0096
1056,0096
1057,0097
1058,0097
1059,0097
1060,0097
1061,0098
1062,0099
1063,0100
1064,0100
1065,0101
1066,0101
1067,0101
1068,0102
1069,0102
1070,0103
1071,0103
1072,0103
1073,0104
1074,0104
1075,0104
1076,0104
1077,0105
1078,0105
