6,0009
4,0012
3,0016
7,0022
2,0023
6,0026
1,0027
1,0028
1,0033
6,0033
2,0034
6,0035
3,0047
6,0047
1,0050
3,0052
3,0053
3,0054
1,0055
11,0055
2,0057
4,0059
3,0063
2,0065
3,0065
4,0067
5,0069
2,0072
5,0072
4,0074
6,0074
5,0076
4,0078
6,0078
6,0078
3,0082
3,0088
4,0089
4,0090
8,0091
1,0092
3,0100
5,0100
9,0104
3,0106
3,0111
8,0111
3,0112
1,0113
3,0116
5,0116
2,0117
2,0123
3,0134
2,0141
5,0144
3,0146
4,0147
5,0147
6,0147
5,0151
1,0152
2,0163
7,0164
3,0165
3,0166
1,0183
2,0190
3,0191
1,0193
2,0205
3,0207
4,0207
8,0208
2,0210
4,0214
2,0221
3,0229
1,0231
3,0243
2,0253
1,0254
3,0254
1,0256
2,0256
1,0259
2,0259
2,0261
1,0263
2,0264
3,0264
5,0270
6,0270
7,0278
1,0280
3,0284
1,0295
1,0299
2,0325
5,0330
1,0341
2,0345
1,0350
2,0383
2,0384
4,0395
2,0406
3,0409
1,0420
2,0421
1,0427
1,0435
2,0436
5,0437
1,0439
6,0440
